customer_id,cluster,cluster_name
1809,0,Moderate Risk - Average
1810,0,Moderate Risk - Average
1811,0,Moderate Risk - Average
1812,0,Moderate Risk - Average
1813,0,Moderate Risk - Average
1814,0,Moderate Risk - Average
1815,0,Moderate Risk - Average
1816,0,Moderate Risk - Average
1817,0,Moderate Risk - Average
1818,0,Moderate Risk - Average
1819,0,Moderate Risk - Average
1820,0,Moderate Risk - Average
1821,0,Moderate Risk - Average
1822,0,Moderate Risk - Average
1823,0,Moderate Risk - Average
1824,0,Moderate Risk - Average
1825,0,Moderate Risk - Average
1826,0,Moderate Risk - Average
1827,0,Moderate Risk - Average
1828,0,Moderate Risk - Average
1829,0,Moderate Risk - Average
1830,0,Moderate Risk - Average
1831,0,Moderate Risk - Average
1832,0,Moderate Risk - Average
1833,0,Moderate Risk - Average
1834,0,Moderate Risk - Average
1835,0,Moderate Risk - Average
1836,0,Moderate Risk - Average
1837,0,Moderate Risk - Average
1838,0,Moderate Risk - Average
1839,0,Moderate Risk - Average
1840,0,Moderate Risk - Average
1841,0,Moderate Risk - Average
1842,0,Moderate Risk - Average
1843,0,Moderate Risk - Average
1844,0,Moderate Risk - Average
1845,0,Moderate Risk - Average
1846,0,Moderate Risk - Average
1847,0,Moderate Risk - Average
1848,0,Moderate Risk - Average
1849,0,Moderate Risk - Average
1850,2,Moderate Risk - Average
1851,0,Moderate Risk - Average
1852,0,Moderate Risk - Average
1853,0,Moderate Risk - Average
1854,0,Moderate Risk - Average
1855,0,Moderate Risk - Average
1856,0,Moderate Risk - Average
1857,0,Moderate Risk - Average
1858,0,Moderate Risk - Average
1859,0,Moderate Risk - Average
1860,0,Moderate Risk - Average
1861,0,Moderate Risk - Average
1862,0,Moderate Risk - Average
1863,1,Risk Group - Many Claims/Violations
1864,0,Moderate Risk - Average
1865,0,Moderate Risk - Average
1866,0,Moderate Risk - Average
1867,0,Moderate Risk - Average
1868,0,Moderate Risk - Average
1869,0,Moderate Risk - Average
1870,0,Moderate Risk - Average
1871,0,Moderate Risk - Average
1872,0,Moderate Risk - Average
1873,0,Moderate Risk - Average
1874,0,Moderate Risk - Average
1875,0,Moderate Risk - Average
1876,0,Moderate Risk - Average
1877,0,Moderate Risk - Average
1878,0,Moderate Risk - Average
1879,0,Moderate Risk - Average
1880,0,Moderate Risk - Average
1881,0,Moderate Risk - Average
1882,0,Moderate Risk - Average
1883,0,Moderate Risk - Average
1884,0,Moderate Risk - Average
1885,0,Moderate Risk - Average
1886,0,Moderate Risk - Average
1887,0,Moderate Risk - Average
1888,0,Moderate Risk - Average
1889,0,Moderate Risk - Average
1890,0,Moderate Risk - Average
1891,0,Moderate Risk - Average
1892,0,Moderate Risk - Average
1893,0,Moderate Risk - Average
1894,0,Moderate Risk - Average
1895,0,Moderate Risk - Average
1896,0,Moderate Risk - Average
1897,0,Moderate Risk - Average
1898,0,Moderate Risk - Average
1899,0,Moderate Risk - Average
1900,0,Moderate Risk - Average
1901,0,Moderate Risk - Average
1902,0,Moderate Risk - Average
1903,0,Moderate Risk - Average
1904,0,Moderate Risk - Average
1905,0,Moderate Risk - Average
1906,0,Moderate Risk - Average
1907,0,Moderate Risk - Average
1908,0,Moderate Risk - Average
1909,0,Moderate Risk - Average
1910,0,Moderate Risk - Average
1911,0,Moderate Risk - Average
1912,0,Moderate Risk - Average
1913,0,Moderate Risk - Average
1914,0,Moderate Risk - Average
1915,0,Moderate Risk - Average
1916,0,Moderate Risk - Average
1917,0,Moderate Risk - Average
1918,0,Moderate Risk - Average
1919,0,Moderate Risk - Average
1920,0,Moderate Risk - Average
1921,0,Moderate Risk - Average
1922,0,Moderate Risk - Average
1923,0,Moderate Risk - Average
1924,0,Moderate Risk - Average
1925,0,Moderate Risk - Average
1926,0,Moderate Risk - Average
1927,0,Moderate Risk - Average
1928,0,Moderate Risk - Average
1929,0,Moderate Risk - Average
1930,0,Moderate Risk - Average
1931,0,Moderate Risk - Average
1932,0,Moderate Risk - Average
1933,0,Moderate Risk - Average
1934,0,Moderate Risk - Average
1935,0,Moderate Risk - Average
1936,0,Moderate Risk - Average
1937,0,Moderate Risk - Average
1938,0,Moderate Risk - Average
1939,0,Moderate Risk - Average
1940,0,Moderate Risk - Average
1941,0,Moderate Risk - Average
1942,0,Moderate Risk - Average
1943,0,Moderate Risk - Average
1944,0,Moderate Risk - Average
1945,0,Moderate Risk - Average
1946,0,Moderate Risk - Average
1947,0,Moderate Risk - Average
1948,0,Moderate Risk - Average
1949,0,Moderate Risk - Average
1950,0,Moderate Risk - Average
1951,0,Moderate Risk - Average
1952,0,Moderate Risk - Average
1953,0,Moderate Risk - Average
1954,0,Moderate Risk - Average
1955,0,Moderate Risk - Average
1956,0,Moderate Risk - Average
1957,0,Moderate Risk - Average
1958,0,Moderate Risk - Average
1959,0,Moderate Risk - Average
1960,0,Moderate Risk - Average
1961,0,Moderate Risk - Average
1962,0,Moderate Risk - Average
1963,0,Moderate Risk - Average
1964,0,Moderate Risk - Average
1965,0,Moderate Risk - Average
1966,0,Moderate Risk - Average
1967,0,Moderate Risk - Average
1968,0,Moderate Risk - Average
1969,0,Moderate Risk - Average
1970,0,Moderate Risk - Average
1971,0,Moderate Risk - Average
1972,0,Moderate Risk - Average
1973,0,Moderate Risk - Average
1974,0,Moderate Risk - Average
1975,0,Moderate Risk - Average
1976,0,Moderate Risk - Average
1977,0,Moderate Risk - Average
1978,0,Moderate Risk - Average
1979,0,Moderate Risk - Average
1980,0,Moderate Risk - Average
1981,0,Moderate Risk - Average
1982,0,Moderate Risk - Average
1983,0,Moderate Risk - Average
1984,0,Moderate Risk - Average
1985,0,Moderate Risk - Average
1986,0,Moderate Risk - Average
1987,0,Moderate Risk - Average
1988,0,Moderate Risk - Average
1989,0,Moderate Risk - Average
1990,0,Moderate Risk - Average
1991,0,Moderate Risk - Average
1992,0,Moderate Risk - Average
1993,0,Moderate Risk - Average
1994,0,Moderate Risk - Average
1995,0,Moderate Risk - Average
1996,0,Moderate Risk - Average
1997,0,Moderate Risk - Average
1998,0,Moderate Risk - Average
1999,0,Moderate Risk - Average
2000,0,Moderate Risk - Average
2001,1,Risk Group - Many Claims/Violations
2002,2,Moderate Risk - Average
2003,2,Moderate Risk - Average
2004,2,Moderate Risk - Average
2005,1,Risk Group - Many Claims/Violations
2006,1,Risk Group - Many Claims/Violations
2007,2,Moderate Risk - Average
2008,2,Moderate Risk - Average
2009,2,Moderate Risk - Average
2010,2,Moderate Risk - Average
2011,2,Moderate Risk - Average
2012,2,Moderate Risk - Average
2013,2,Moderate Risk - Average
2014,2,Moderate Risk - Average
2015,1,Risk Group - Many Claims/Violations
2016,2,Moderate Risk - Average
2017,2,Moderate Risk - Average
2018,1,Risk Group - Many Claims/Violations
2019,2,Moderate Risk - Average
2020,2,Moderate Risk - Average
2021,2,Moderate Risk - Average
2022,2,Moderate Risk - Average
2023,2,Moderate Risk - Average
2024,2,Moderate Risk - Average
2025,2,Moderate Risk - Average
2026,2,Moderate Risk - Average
2027,2,Moderate Risk - Average
2028,1,Risk Group - Many Claims/Violations
2029,2,Moderate Risk - Average
2030,2,Moderate Risk - Average
2031,2,Moderate Risk - Average
2032,1,Risk Group - Many Claims/Violations
2033,2,Moderate Risk - Average
2034,2,Moderate Risk - Average
2035,2,Moderate Risk - Average
2036,2,Moderate Risk - Average
2037,2,Moderate Risk - Average
2038,1,Risk Group - Many Claims/Violations
2039,2,Moderate Risk - Average
2040,2,Moderate Risk - Average
2041,2,Moderate Risk - Average
2042,2,Moderate Risk - Average
2043,2,Moderate Risk - Average
2044,2,Moderate Risk - Average
2045,2,Moderate Risk - Average
2046,2,Moderate Risk - Average
2047,2,Moderate Risk - Average
2048,2,Moderate Risk - Average
2049,2,Moderate Risk - Average
2050,1,Risk Group - Many Claims/Violations
2051,2,Moderate Risk - Average
2052,2,Moderate Risk - Average
2053,2,Moderate Risk - Average
2054,2,Moderate Risk - Average
2055,2,Moderate Risk - Average
2056,1,Risk Group - Many Claims/Violations
2057,2,Moderate Risk - Average
2058,2,Moderate Risk - Average
2059,2,Moderate Risk - Average
2060,2,Moderate Risk - Average
2061,2,Moderate Risk - Average
2062,2,Moderate Risk - Average
2063,2,Moderate Risk - Average
2064,2,Moderate Risk - Average
2065,2,Moderate Risk - Average
2066,2,Moderate Risk - Average
2067,2,Moderate Risk - Average
2068,1,Risk Group - Many Claims/Violations
2069,2,Moderate Risk - Average
2070,2,Moderate Risk - Average
2071,2,Moderate Risk - Average
2072,2,Moderate Risk - Average
2073,2,Moderate Risk - Average
2074,2,Moderate Risk - Average
2075,2,Moderate Risk - Average
2076,2,Moderate Risk - Average
2077,2,Moderate Risk - Average
2078,2,Moderate Risk - Average
2079,2,Moderate Risk - Average
2080,2,Moderate Risk - Average
2081,1,Risk Group - Many Claims/Violations
2082,2,Moderate Risk - Average
2083,1,Risk Group - Many Claims/Violations
2084,2,Moderate Risk - Average
2085,2,Moderate Risk - Average
2086,2,Moderate Risk - Average
2087,2,Moderate Risk - Average
2088,2,Moderate Risk - Average
2089,2,Moderate Risk - Average
2090,2,Moderate Risk - Average
2091,2,Moderate Risk - Average
2092,2,Moderate Risk - Average
2093,2,Moderate Risk - Average
2094,2,Moderate Risk - Average
2095,1,Risk Group - Many Claims/Violations
2096,1,Risk Group - Many Claims/Violations
2097,2,Moderate Risk - Average
2098,2,Moderate Risk - Average
2099,2,Moderate Risk - Average
2100,2,Moderate Risk - Average
2101,1,Risk Group - Many Claims/Violations
2102,2,Moderate Risk - Average
2103,2,Moderate Risk - Average
2104,2,Moderate Risk - Average
2105,2,Moderate Risk - Average
2106,1,Risk Group - Many Claims/Violations
2107,2,Moderate Risk - Average
2108,2,Moderate Risk - Average
2109,2,Moderate Risk - Average
2110,2,Moderate Risk - Average
2111,2,Moderate Risk - Average
2112,2,Moderate Risk - Average
2113,2,Moderate Risk - Average
2114,2,Moderate Risk - Average
2115,2,Moderate Risk - Average
2116,2,Moderate Risk - Average
2117,2,Moderate Risk - Average
2118,2,Moderate Risk - Average
2119,2,Moderate Risk - Average
2120,2,Moderate Risk - Average
2121,1,Risk Group - Many Claims/Violations
2122,2,Moderate Risk - Average
2123,2,Moderate Risk - Average
2124,1,Risk Group - Many Claims/Violations
2125,2,Moderate Risk - Average
2126,2,Moderate Risk - Average
2127,1,Risk Group - Many Claims/Violations
2128,2,Moderate Risk - Average
2129,2,Moderate Risk - Average
2130,1,Risk Group - Many Claims/Violations
2131,2,Moderate Risk - Average
2132,2,Moderate Risk - Average
2133,2,Moderate Risk - Average
2134,2,Moderate Risk - Average
2135,2,Moderate Risk - Average
2136,2,Moderate Risk - Average
2137,2,Moderate Risk - Average
2138,2,Moderate Risk - Average
2139,2,Moderate Risk - Average
2140,2,Moderate Risk - Average
2141,2,Moderate Risk - Average
2142,1,Risk Group - Many Claims/Violations
2143,2,Moderate Risk - Average
2144,2,Moderate Risk - Average
2145,2,Moderate Risk - Average
2146,1,Risk Group - Many Claims/Violations
2147,1,Risk Group - Many Claims/Violations
2148,2,Moderate Risk - Average
2149,2,Moderate Risk - Average
2150,2,Moderate Risk - Average
2151,2,Moderate Risk - Average
2152,2,Moderate Risk - Average
2153,2,Moderate Risk - Average
2154,2,Moderate Risk - Average
2155,2,Moderate Risk - Average
2156,2,Moderate Risk - Average
2157,2,Moderate Risk - Average
2158,2,Moderate Risk - Average
2159,2,Moderate Risk - Average
2160,2,Moderate Risk - Average
2161,2,Moderate Risk - Average
2162,2,Moderate Risk - Average
2163,2,Moderate Risk - Average
2164,1,Risk Group - Many Claims/Violations
2165,2,Moderate Risk - Average
2166,2,Moderate Risk - Average
2167,1,Risk Group - Many Claims/Violations
2168,2,Moderate Risk - Average
2169,2,Moderate Risk - Average
2170,2,Moderate Risk - Average
2171,2,Moderate Risk - Average
2172,2,Moderate Risk - Average
2173,2,Moderate Risk - Average
2174,2,Moderate Risk - Average
2175,1,Risk Group - Many Claims/Violations
2176,2,Moderate Risk - Average
2177,2,Moderate Risk - Average
2178,2,Moderate Risk - Average
2179,2,Moderate Risk - Average
2180,2,Moderate Risk - Average
2181,2,Moderate Risk - Average
2182,2,Moderate Risk - Average
2183,2,Moderate Risk - Average
2184,2,Moderate Risk - Average
2185,2,Moderate Risk - Average
2186,2,Moderate Risk - Average
2187,2,Moderate Risk - Average
2188,2,Moderate Risk - Average
2189,1,Risk Group - Many Claims/Violations
2190,2,Moderate Risk - Average
2191,2,Moderate Risk - Average
2192,2,Moderate Risk - Average
2193,2,Moderate Risk - Average
2194,1,Risk Group - Many Claims/Violations
2195,2,Moderate Risk - Average
2196,2,Moderate Risk - Average
2197,2,Moderate Risk - Average
2198,2,Moderate Risk - Average
2199,1,Risk Group - Many Claims/Violations
2200,1,Risk Group - Many Claims/Violations
2201,1,Risk Group - Many Claims/Violations
2202,1,Risk Group - Many Claims/Violations
2203,2,Moderate Risk - Average
2204,2,Moderate Risk - Average
2205,2,Moderate Risk - Average
2206,2,Moderate Risk - Average
2207,2,Moderate Risk - Average
2208,2,Moderate Risk - Average
2209,2,Moderate Risk - Average
2210,1,Risk Group - Many Claims/Violations
2211,2,Moderate Risk - Average
2212,2,Moderate Risk - Average
2213,2,Moderate Risk - Average
2214,2,Moderate Risk - Average
2215,2,Moderate Risk - Average
2216,2,Moderate Risk - Average
2217,2,Moderate Risk - Average
2218,2,Moderate Risk - Average
2219,2,Moderate Risk - Average
2220,1,Risk Group - Many Claims/Violations
2221,2,Moderate Risk - Average
2222,2,Moderate Risk - Average
2223,2,Moderate Risk - Average
2224,2,Moderate Risk - Average
2225,2,Moderate Risk - Average
2226,2,Moderate Risk - Average
2227,2,Moderate Risk - Average
2228,2,Moderate Risk - Average
2229,1,Risk Group - Many Claims/Violations
2230,2,Moderate Risk - Average
2231,2,Moderate Risk - Average
2232,2,Moderate Risk - Average
2233,2,Moderate Risk - Average
2234,1,Risk Group - Many Claims/Violations
2235,2,Moderate Risk - Average
2236,2,Moderate Risk - Average
2237,2,Moderate Risk - Average
2238,2,Moderate Risk - Average
2239,2,Moderate Risk - Average
2240,1,Risk Group - Many Claims/Violations
2241,2,Moderate Risk - Average
2242,2,Moderate Risk - Average
2243,2,Moderate Risk - Average
2244,2,Moderate Risk - Average
2245,2,Moderate Risk - Average
2246,2,Moderate Risk - Average
2247,2,Moderate Risk - Average
2248,2,Moderate Risk - Average
2249,2,Moderate Risk - Average
2250,2,Moderate Risk - Average
2251,2,Moderate Risk - Average
2252,2,Moderate Risk - Average
2253,2,Moderate Risk - Average
2254,1,Risk Group - Many Claims/Violations
2255,2,Moderate Risk - Average
2256,2,Moderate Risk - Average
2257,2,Moderate Risk - Average
2258,2,Moderate Risk - Average
2259,2,Moderate Risk - Average
2260,1,Risk Group - Many Claims/Violations
2261,1,Risk Group - Many Claims/Violations
2262,1,Risk Group - Many Claims/Violations
2263,2,Moderate Risk - Average
2264,2,Moderate Risk - Average
2265,2,Moderate Risk - Average
2266,2,Moderate Risk - Average
2267,2,Moderate Risk - Average
2268,2,Moderate Risk - Average
2269,1,Risk Group - Many Claims/Violations
2270,2,Moderate Risk - Average
2271,2,Moderate Risk - Average
2272,2,Moderate Risk - Average
2273,2,Moderate Risk - Average
2274,2,Moderate Risk - Average
2275,2,Moderate Risk - Average
2276,2,Moderate Risk - Average
2277,2,Moderate Risk - Average
2278,2,Moderate Risk - Average
2279,2,Moderate Risk - Average
2280,2,Moderate Risk - Average
2281,2,Moderate Risk - Average
2282,1,Risk Group - Many Claims/Violations
2283,2,Moderate Risk - Average
2284,2,Moderate Risk - Average
2285,2,Moderate Risk - Average
2286,2,Moderate Risk - Average
2287,1,Risk Group - Many Claims/Violations
2288,2,Moderate Risk - Average
2289,2,Moderate Risk - Average
2290,1,Risk Group - Many Claims/Violations
2291,2,Moderate Risk - Average
2292,2,Moderate Risk - Average
2293,2,Moderate Risk - Average
2294,2,Moderate Risk - Average
2295,1,Risk Group - Many Claims/Violations
2296,2,Moderate Risk - Average
2297,2,Moderate Risk - Average
2298,2,Moderate Risk - Average
2299,2,Moderate Risk - Average
2300,2,Moderate Risk - Average
2301,2,Moderate Risk - Average
2302,2,Moderate Risk - Average
2303,2,Moderate Risk - Average
2304,1,Risk Group - Many Claims/Violations
2305,2,Moderate Risk - Average
2306,2,Moderate Risk - Average
2307,2,Moderate Risk - Average
2308,2,Moderate Risk - Average
2309,1,Risk Group - Many Claims/Violations
2310,2,Moderate Risk - Average
2311,2,Moderate Risk - Average
2312,1,Risk Group - Many Claims/Violations
2313,2,Moderate Risk - Average
2314,2,Moderate Risk - Average
2315,2,Moderate Risk - Average
2316,2,Moderate Risk - Average
2317,2,Moderate Risk - Average
2318,2,Moderate Risk - Average
2319,1,Risk Group - Many Claims/Violations
2320,2,Moderate Risk - Average
2321,2,Moderate Risk - Average
2322,1,Risk Group - Many Claims/Violations
2323,2,Moderate Risk - Average
2324,2,Moderate Risk - Average
2325,2,Moderate Risk - Average
2326,2,Moderate Risk - Average
2327,2,Moderate Risk - Average
2328,2,Moderate Risk - Average
2329,2,Moderate Risk - Average
2330,2,Moderate Risk - Average
2331,2,Moderate Risk - Average
2332,2,Moderate Risk - Average
2333,2,Moderate Risk - Average
2334,2,Moderate Risk - Average
2335,2,Moderate Risk - Average
2336,2,Moderate Risk - Average
2337,2,Moderate Risk - Average
2338,2,Moderate Risk - Average
2339,1,Risk Group - Many Claims/Violations
2340,2,Moderate Risk - Average
2341,2,Moderate Risk - Average
2342,2,Moderate Risk - Average
2343,1,Risk Group - Many Claims/Violations
2344,2,Moderate Risk - Average
2345,2,Moderate Risk - Average
2346,2,Moderate Risk - Average
2347,2,Moderate Risk - Average
2348,2,Moderate Risk - Average
2349,2,Moderate Risk - Average
2350,2,Moderate Risk - Average
2351,1,Risk Group - Many Claims/Violations
2352,2,Moderate Risk - Average
2353,2,Moderate Risk - Average
2354,2,Moderate Risk - Average
2355,1,Risk Group - Many Claims/Violations
2356,2,Moderate Risk - Average
2357,1,Risk Group - Many Claims/Violations
2358,2,Moderate Risk - Average
2359,2,Moderate Risk - Average
2360,2,Moderate Risk - Average
2361,1,Risk Group - Many Claims/Violations
2362,2,Moderate Risk - Average
2363,2,Moderate Risk - Average
2364,2,Moderate Risk - Average
2365,2,Moderate Risk - Average
2366,2,Moderate Risk - Average
2367,2,Moderate Risk - Average
2368,2,Moderate Risk - Average
2369,2,Moderate Risk - Average
2370,1,Risk Group - Many Claims/Violations
2371,1,Risk Group - Many Claims/Violations
2372,2,Moderate Risk - Average
2373,2,Moderate Risk - Average
2374,2,Moderate Risk - Average
2375,2,Moderate Risk - Average
2376,2,Moderate Risk - Average
2377,2,Moderate Risk - Average
2378,2,Moderate Risk - Average
2379,2,Moderate Risk - Average
2380,2,Moderate Risk - Average
2381,2,Moderate Risk - Average
2382,2,Moderate Risk - Average
2383,2,Moderate Risk - Average
2384,1,Risk Group - Many Claims/Violations
2385,1,Risk Group - Many Claims/Violations
2386,1,Risk Group - Many Claims/Violations
2387,2,Moderate Risk - Average
2388,2,Moderate Risk - Average
2389,2,Moderate Risk - Average
2390,2,Moderate Risk - Average
2391,2,Moderate Risk - Average
2392,1,Risk Group - Many Claims/Violations
2393,2,Moderate Risk - Average
2394,2,Moderate Risk - Average
2395,2,Moderate Risk - Average
2396,2,Moderate Risk - Average
2397,1,Risk Group - Many Claims/Violations
2398,2,Moderate Risk - Average
2399,2,Moderate Risk - Average
2400,2,Moderate Risk - Average
2401,2,Moderate Risk - Average
2402,2,Moderate Risk - Average
2403,2,Moderate Risk - Average
2404,2,Moderate Risk - Average
2405,2,Moderate Risk - Average
2406,2,Moderate Risk - Average
2407,2,Moderate Risk - Average
2408,2,Moderate Risk - Average
2409,2,Moderate Risk - Average
2410,2,Moderate Risk - Average
2411,2,Moderate Risk - Average
2412,2,Moderate Risk - Average
2413,2,Moderate Risk - Average
2414,2,Moderate Risk - Average
2415,2,Moderate Risk - Average
2416,2,Moderate Risk - Average
2417,2,Moderate Risk - Average
2418,2,Moderate Risk - Average
2419,2,Moderate Risk - Average
2420,2,Moderate Risk - Average
2421,2,Moderate Risk - Average
2422,2,Moderate Risk - Average
2423,2,Moderate Risk - Average
2424,2,Moderate Risk - Average
2425,1,Risk Group - Many Claims/Violations
2426,2,Moderate Risk - Average
2427,2,Moderate Risk - Average
2428,2,Moderate Risk - Average
2429,2,Moderate Risk - Average
2430,2,Moderate Risk - Average
2431,1,Risk Group - Many Claims/Violations
2432,2,Moderate Risk - Average
2433,1,Risk Group - Many Claims/Violations
2434,1,Risk Group - Many Claims/Violations
2435,1,Risk Group - Many Claims/Violations
2436,2,Moderate Risk - Average
2437,2,Moderate Risk - Average
2438,2,Moderate Risk - Average
2439,2,Moderate Risk - Average
2440,1,Risk Group - Many Claims/Violations
2441,2,Moderate Risk - Average
2442,2,Moderate Risk - Average
2443,2,Moderate Risk - Average
2444,2,Moderate Risk - Average
2445,2,Moderate Risk - Average
2446,2,Moderate Risk - Average
2447,2,Moderate Risk - Average
2448,2,Moderate Risk - Average
2449,2,Moderate Risk - Average
2450,2,Moderate Risk - Average
2451,2,Moderate Risk - Average
2452,2,Moderate Risk - Average
2453,2,Moderate Risk - Average
2454,2,Moderate Risk - Average
2455,2,Moderate Risk - Average
2456,2,Moderate Risk - Average
2457,1,Risk Group - Many Claims/Violations
2458,1,Risk Group - Many Claims/Violations
2459,2,Moderate Risk - Average
2460,2,Moderate Risk - Average
2461,2,Moderate Risk - Average
2462,2,Moderate Risk - Average
2463,2,Moderate Risk - Average
2464,2,Moderate Risk - Average
2465,2,Moderate Risk - Average
2466,2,Moderate Risk - Average
2467,2,Moderate Risk - Average
2468,2,Moderate Risk - Average
2469,2,Moderate Risk - Average
2470,2,Moderate Risk - Average
2471,2,Moderate Risk - Average
2472,2,Moderate Risk - Average
2473,1,Risk Group - Many Claims/Violations
2474,2,Moderate Risk - Average
2475,2,Moderate Risk - Average
2476,2,Moderate Risk - Average
2477,2,Moderate Risk - Average
2478,2,Moderate Risk - Average
2479,2,Moderate Risk - Average
2480,2,Moderate Risk - Average
2481,2,Moderate Risk - Average
2482,1,Risk Group - Many Claims/Violations
2483,2,Moderate Risk - Average
2484,1,Risk Group - Many Claims/Violations
2485,2,Moderate Risk - Average
2486,2,Moderate Risk - Average
2487,2,Moderate Risk - Average
2488,2,Moderate Risk - Average
2489,2,Moderate Risk - Average
2490,2,Moderate Risk - Average
2491,2,Moderate Risk - Average
2492,1,Risk Group - Many Claims/Violations
2493,1,Risk Group - Many Claims/Violations
2494,2,Moderate Risk - Average
2495,2,Moderate Risk - Average
2496,2,Moderate Risk - Average
2497,2,Moderate Risk - Average
2498,2,Moderate Risk - Average
2499,2,Moderate Risk - Average
2500,1,Risk Group - Many Claims/Violations
2501,2,Moderate Risk - Average
2502,2,Moderate Risk - Average
2503,1,Risk Group - Many Claims/Violations
2504,2,Moderate Risk - Average
2505,2,Moderate Risk - Average
2506,2,Moderate Risk - Average
2507,2,Moderate Risk - Average
2508,2,Moderate Risk - Average
2509,2,Moderate Risk - Average
2510,1,Risk Group - Many Claims/Violations
2511,2,Moderate Risk - Average
2512,2,Moderate Risk - Average
2513,2,Moderate Risk - Average
2514,2,Moderate Risk - Average
2515,1,Risk Group - Many Claims/Violations
2516,2,Moderate Risk - Average
2517,2,Moderate Risk - Average
2518,1,Risk Group - Many Claims/Violations
2519,2,Moderate Risk - Average
2520,2,Moderate Risk - Average
2521,2,Moderate Risk - Average
2522,2,Moderate Risk - Average
2523,1,Risk Group - Many Claims/Violations
2524,2,Moderate Risk - Average
2525,1,Risk Group - Many Claims/Violations
2526,2,Moderate Risk - Average
2527,1,Risk Group - Many Claims/Violations
2528,2,Moderate Risk - Average
2529,2,Moderate Risk - Average
2530,1,Risk Group - Many Claims/Violations
2531,2,Moderate Risk - Average
2532,1,Risk Group - Many Claims/Violations
2533,1,Risk Group - Many Claims/Violations
2534,1,Risk Group - Many Claims/Violations
2535,2,Moderate Risk - Average
2536,2,Moderate Risk - Average
2537,2,Moderate Risk - Average
2538,2,Moderate Risk - Average
2539,2,Moderate Risk - Average
2540,2,Moderate Risk - Average
2541,2,Moderate Risk - Average
2542,2,Moderate Risk - Average
2543,2,Moderate Risk - Average
2544,2,Moderate Risk - Average
2545,2,Moderate Risk - Average
2546,1,Risk Group - Many Claims/Violations
2547,2,Moderate Risk - Average
2548,2,Moderate Risk - Average
2549,2,Moderate Risk - Average
2550,2,Moderate Risk - Average
2551,1,Risk Group - Many Claims/Violations
2552,2,Moderate Risk - Average
2553,2,Moderate Risk - Average
2554,2,Moderate Risk - Average
2555,2,Moderate Risk - Average
2556,2,Moderate Risk - Average
2557,1,Risk Group - Many Claims/Violations
2558,2,Moderate Risk - Average
2559,2,Moderate Risk - Average
2560,2,Moderate Risk - Average
2561,2,Moderate Risk - Average
2562,2,Moderate Risk - Average
2563,2,Moderate Risk - Average
2564,2,Moderate Risk - Average
2565,2,Moderate Risk - Average
2566,2,Moderate Risk - Average
2567,2,Moderate Risk - Average
2568,2,Moderate Risk - Average
2569,2,Moderate Risk - Average
2570,2,Moderate Risk - Average
2571,2,Moderate Risk - Average
2572,2,Moderate Risk - Average
2573,2,Moderate Risk - Average
2574,2,Moderate Risk - Average
2575,2,Moderate Risk - Average
2576,1,Risk Group - Many Claims/Violations
2577,2,Moderate Risk - Average
2578,2,Moderate Risk - Average
2579,1,Risk Group - Many Claims/Violations
2580,2,Moderate Risk - Average
2581,2,Moderate Risk - Average
2582,2,Moderate Risk - Average
2583,2,Moderate Risk - Average
2584,2,Moderate Risk - Average
2585,2,Moderate Risk - Average
2586,1,Risk Group - Many Claims/Violations
2587,2,Moderate Risk - Average
2588,2,Moderate Risk - Average
2589,2,Moderate Risk - Average
2590,2,Moderate Risk - Average
2591,2,Moderate Risk - Average
2592,1,Risk Group - Many Claims/Violations
2593,2,Moderate Risk - Average
2594,2,Moderate Risk - Average
2595,2,Moderate Risk - Average
2596,2,Moderate Risk - Average
2597,2,Moderate Risk - Average
2598,2,Moderate Risk - Average
2599,2,Moderate Risk - Average
2600,1,Risk Group - Many Claims/Violations
2601,2,Moderate Risk - Average
2602,2,Moderate Risk - Average
2603,2,Moderate Risk - Average
2604,2,Moderate Risk - Average
2605,2,Moderate Risk - Average
2606,2,Moderate Risk - Average
2607,2,Moderate Risk - Average
2608,2,Moderate Risk - Average
2609,2,Moderate Risk - Average
2610,2,Moderate Risk - Average
2611,1,Risk Group - Many Claims/Violations
2612,2,Moderate Risk - Average
2613,2,Moderate Risk - Average
2614,2,Moderate Risk - Average
2615,2,Moderate Risk - Average
2616,2,Moderate Risk - Average
2617,2,Moderate Risk - Average
2618,1,Risk Group - Many Claims/Violations
2619,1,Risk Group - Many Claims/Violations
2620,2,Moderate Risk - Average
2621,2,Moderate Risk - Average
2622,1,Risk Group - Many Claims/Violations
2623,2,Moderate Risk - Average
2624,2,Moderate Risk - Average
2625,2,Moderate Risk - Average
2626,2,Moderate Risk - Average
2627,2,Moderate Risk - Average
2628,2,Moderate Risk - Average
2629,1,Risk Group - Many Claims/Violations
2630,2,Moderate Risk - Average
2631,2,Moderate Risk - Average
2632,2,Moderate Risk - Average
2633,2,Moderate Risk - Average
2634,1,Risk Group - Many Claims/Violations
2635,2,Moderate Risk - Average
2636,1,Risk Group - Many Claims/Violations
2637,2,Moderate Risk - Average
2638,2,Moderate Risk - Average
2639,2,Moderate Risk - Average
2640,2,Moderate Risk - Average
2641,2,Moderate Risk - Average
2642,1,Risk Group - Many Claims/Violations
2643,2,Moderate Risk - Average
2644,2,Moderate Risk - Average
2645,2,Moderate Risk - Average
2646,1,Risk Group - Many Claims/Violations
2647,2,Moderate Risk - Average
2648,2,Moderate Risk - Average
